send_id,campaign_id,campaign_name,customer_id,channel,message,sent_date,clicked,purchased
SEND003577,CMP05,Back to Routine,C00393,email,Get back into your everyday rhythm.,2025-09-12,false,false
SEND003578,CMP02,Spring Refresh,C00029,ads,Refresh your routine for spring.,2025-03-31,false,false
SEND003579,CMP05,Back to Routine,C00099,email,Get back into your everyday rhythm.,2025-09-17,false,false
SEND003580,CMP01,New Year Reset,C00737,email,Start fresh with practical favorites.,2025-01-10,false,false
SEND003581,CMP08,Holiday Highlights,C00985,ads,Explore customer favorites this holiday.,2025-11-13,false,false
SEND003582,CMP05,Back to Routine,C00809,email,Get back into your everyday rhythm.,2025-08-26,false,false
SEND003583,CMP06,Autumn Edit,C00300,ads,Discover this season's useful upgrades.,2025-10-12,false,false
SEND003584,CMP04,Summer Essentials,C00273,ads,Simple essentials for warmer days.,2025-08-10,false,false
SEND003585,CMP01,New Year Reset,C00571,email,Start fresh with practical favorites.,2025-02-12,false,false
SEND003586,CMP06,Autumn Edit,C00478,ads,Discover this season's useful upgrades.,2025-09-23,false,false
SEND003587,CMP02,Spring Refresh,C00202,ads,Refresh your routine for spring.,2025-03-22,false,false
SEND003588,CMP03,Member Picks,C00481,email,Popular picks selected for you.,2025-06-03,false,false
SEND003589,CMP04,Summer Essentials,C00129,ads,Simple essentials for warmer days.,2025-06-21,false,false
SEND003590,CMP07,Early Holiday,C00093,email,A head start on thoughtful gifting.,2025-11-23,false,false
SEND003591,CMP08,Holiday Highlights,C00996,ads,Explore customer favorites this holiday.,2025-11-26,false,false
SEND003592,CMP05,Back to Routine,C00419,email,Get back into your everyday rhythm.,2025-09-24,false,false
SEND003593,CMP06,Autumn Edit,C00494,ads,Discover this season's useful upgrades.,2025-09-15,false,false
SEND003594,CMP08,Holiday Highlights,C00927,ads,Explore customer favorites this holiday.,2025-12-20,false,false
SEND003595,CMP04,Summer Essentials,C00430,ads,Simple essentials for warmer days.,2025-07-07,true,true
SEND003596,CMP02,Spring Refresh,C00603,ads,Refresh your routine for spring.,2025-04-26,false,false
SEND003597,CMP07,Early Holiday,C00636,email,A head start on thoughtful gifting.,2025-11-30,false,false
SEND003598,CMP04,Summer Essentials,C00714,ads,Simple essentials for warmer days.,2025-06-28,false,false
SEND003599,CMP04,Summer Essentials,C00504,ads,Simple essentials for warmer days.,2025-06-09,false,false
SEND003600,CMP02,Spring Refresh,C00596,ads,Refresh your routine for spring.,2025-04-18,true,false
SEND003601,CMP08,Holiday Highlights,C00630,ads,Explore customer favorites this holiday.,2025-11-11,true,false
SEND003602,CMP05,Back to Routine,C00089,email,Get back into your everyday rhythm.,2025-09-16,false,false
SEND003603,CMP04,Summer Essentials,C00847,ads,Simple essentials for warmer days.,2025-08-26,false,false
SEND003604,CMP07,Early Holiday,C00081,email,A head start on thoughtful gifting.,2025-11-09,false,true
SEND003605,CMP07,Early Holiday,C00442,email,A head start on thoughtful gifting.,2025-11-12,false,true
SEND003606,CMP06,Autumn Edit,C00267,ads,Discover this season's useful upgrades.,2025-09-24,false,false
SEND003607,CMP06,Autumn Edit,C00820,ads,Discover this season's useful upgrades.,2025-10-10,false,false
SEND003608,CMP01,New Year Reset,C00054,email,Start fresh with practical favorites.,2025-02-19,false,false
SEND003609,CMP08,Holiday Highlights,C00490,ads,Explore customer favorites this holiday.,2025-11-20,false,true
SEND003610,CMP01,New Year Reset,C00520,email,Start fresh with practical favorites.,2025-01-14,false,false
SEND003611,CMP08,Holiday Highlights,C00752,ads,Explore customer favorites this holiday.,2025-12-25,true,false
SEND003612,CMP07,Early Holiday,C00742,email,A head start on thoughtful gifting.,2025-11-14,false,false
SEND003613,CMP02,Spring Refresh,C00823,ads,Refresh your routine for spring.,2025-04-21,false,false
SEND003614,CMP02,Spring Refresh,C00496,ads,Refresh your routine for spring.,2025-03-10,false,false
SEND003615,CMP07,Early Holiday,C00904,email,A head start on thoughtful gifting.,2025-11-26,false,false
SEND003616,CMP02,Spring Refresh,C00648,ads,Refresh your routine for spring.,2025-03-27,false,false
SEND003617,CMP07,Early Holiday,C00231,email,A head start on thoughtful gifting.,2025-11-26,false,false
SEND003618,CMP01,New Year Reset,C00881,email,Start fresh with practical favorites.,2025-02-04,true,false
SEND003619,CMP01,New Year Reset,C00879,email,Start fresh with practical favorites.,2025-02-15,true,false
SEND003620,CMP05,Back to Routine,C00242,email,Get back into your everyday rhythm.,2025-09-01,false,false
SEND003621,CMP07,Early Holiday,C00273,email,A head start on thoughtful gifting.,2025-11-01,false,false
SEND003622,CMP05,Back to Routine,C00455,email,Get back into your everyday rhythm.,2025-08-01,false,false
SEND003623,CMP05,Back to Routine,C00213,email,Get back into your everyday rhythm.,2025-08-20,false,false
SEND003624,CMP07,Early Holiday,C00386,email,A head start on thoughtful gifting.,2025-11-28,false,false
SEND003625,CMP03,Member Picks,C00228,email,Popular picks selected for you.,2025-05-16,false,false
SEND003626,CMP08,Holiday Highlights,C00692,ads,Explore customer favorites this holiday.,2025-12-22,true,false
SEND003627,CMP06,Autumn Edit,C00402,ads,Discover this season's useful upgrades.,2025-10-25,false,false
SEND003628,CMP08,Holiday Highlights,C00388,ads,Explore customer favorites this holiday.,2025-12-14,false,false
SEND003629,CMP04,Summer Essentials,C00635,ads,Simple essentials for warmer days.,2025-08-07,false,true
SEND003630,CMP02,Spring Refresh,C00350,ads,Refresh your routine for spring.,2025-03-26,false,false
SEND003631,CMP04,Summer Essentials,C00616,ads,Simple essentials for warmer days.,2025-06-02,false,false
SEND003632,CMP01,New Year Reset,C00375,email,Start fresh with practical favorites.,2025-02-19,false,false
SEND003633,CMP07,Early Holiday,C00450,email,A head start on thoughtful gifting.,2025-11-12,false,false
SEND003634,CMP07,Early Holiday,C00161,email,A head start on thoughtful gifting.,2025-11-30,true,false
SEND003635,CMP02,Spring Refresh,C00320,ads,Refresh your routine for spring.,2025-03-04,false,false
SEND003636,CMP03,Member Picks,C00619,email,Popular picks selected for you.,2025-05-11,false,false
SEND003637,CMP05,Back to Routine,C00811,email,Get back into your everyday rhythm.,2025-08-02,false,false
SEND003638,CMP06,Autumn Edit,C00873,ads,Discover this season's useful upgrades.,2025-10-07,false,false
SEND003639,CMP07,Early Holiday,C00503,email,A head start on thoughtful gifting.,2025-11-23,false,false
SEND003640,CMP03,Member Picks,C00767,email,Popular picks selected for you.,2025-05-23,false,false
SEND003641,CMP02,Spring Refresh,C00181,ads,Refresh your routine for spring.,2025-04-20,false,false
SEND003642,CMP06,Autumn Edit,C00063,ads,Discover this season's useful upgrades.,2025-09-05,true,false
SEND003643,CMP08,Holiday Highlights,C00117,ads,Explore customer favorites this holiday.,2025-12-31,false,false
SEND003644,CMP05,Back to Routine,C00230,email,Get back into your everyday rhythm.,2025-08-29,false,false
SEND003645,CMP06,Autumn Edit,C00911,ads,Discover this season's useful upgrades.,2025-09-30,false,false
SEND003646,CMP03,Member Picks,C00595,email,Popular picks selected for you.,2025-05-21,false,false
SEND003647,CMP03,Member Picks,C00863,email,Popular picks selected for you.,2025-06-08,false,false
SEND003648,CMP02,Spring Refresh,C00763,ads,Refresh your routine for spring.,2025-04-27,false,false
SEND003649,CMP04,Summer Essentials,C00088,ads,Simple essentials for warmer days.,2025-08-01,false,false
SEND003650,CMP07,Early Holiday,C00095,email,A head start on thoughtful gifting.,2025-11-30,false,false
SEND003651,CMP05,Back to Routine,C00749,email,Get back into your everyday rhythm.,2025-08-06,false,true
SEND003652,CMP01,New Year Reset,C00212,email,Start fresh with practical favorites.,2025-02-05,false,false
SEND003653,CMP02,Spring Refresh,C00593,ads,Refresh your routine for spring.,2025-03-20,false,false
SEND003654,CMP05,Back to Routine,C00828,email,Get back into your everyday rhythm.,2025-09-23,false,false
SEND003655,CMP02,Spring Refresh,C00694,ads,Refresh your routine for spring.,2025-04-15,false,false
SEND003656,CMP02,Spring Refresh,C00237,ads,Refresh your routine for spring.,2025-03-15,false,false
SEND003657,CMP08,Holiday Highlights,C00184,ads,Explore customer favorites this holiday.,2025-12-30,false,false
SEND003658,CMP03,Member Picks,C00310,email,Popular picks selected for you.,2025-06-24,false,false
SEND003659,CMP01,New Year Reset,C00760,email,Start fresh with practical favorites.,2025-01-01,false,false
SEND003660,CMP05,Back to Routine,C00438,email,Get back into your everyday rhythm.,2025-08-11,false,false
SEND003661,CMP06,Autumn Edit,C00474,ads,Discover this season's useful upgrades.,2025-09-10,false,false
SEND003662,CMP04,Summer Essentials,C00068,ads,Simple essentials for warmer days.,2025-08-07,false,false
SEND003663,CMP08,Holiday Highlights,C00733,ads,Explore customer favorites this holiday.,2025-12-11,false,false
SEND003664,CMP02,Spring Refresh,C00716,ads,Refresh your routine for spring.,2025-04-20,false,false
SEND003665,CMP05,Back to Routine,C00211,email,Get back into your everyday rhythm.,2025-08-17,false,false
SEND003666,CMP06,Autumn Edit,C00372,ads,Discover this season's useful upgrades.,2025-10-29,false,false
SEND003667,CMP08,Holiday Highlights,C00106,ads,Explore customer favorites this holiday.,2025-11-07,false,false
SEND003668,CMP04,Summer Essentials,C00333,ads,Simple essentials for warmer days.,2025-06-11,false,false
SEND003669,CMP07,Early Holiday,C00610,email,A head start on thoughtful gifting.,2025-11-10,false,false
SEND003670,CMP03,Member Picks,C00697,email,Popular picks selected for you.,2025-06-22,false,false
SEND003671,CMP04,Summer Essentials,C00339,ads,Simple essentials for warmer days.,2025-08-05,false,false
SEND003672,CMP04,Summer Essentials,C00550,ads,Simple essentials for warmer days.,2025-07-18,false,false
SEND003673,CMP02,Spring Refresh,C00734,ads,Refresh your routine for spring.,2025-03-01,false,false
SEND003674,CMP08,Holiday Highlights,C00117,ads,Explore customer favorites this holiday.,2025-11-17,false,false
SEND003675,CMP07,Early Holiday,C00093,email,A head start on thoughtful gifting.,2025-11-18,false,false
SEND003676,CMP02,Spring Refresh,C00354,ads,Refresh your routine for spring.,2025-03-25,true,false
SEND003677,CMP05,Back to Routine,C00648,email,Get back into your everyday rhythm.,2025-09-27,true,false
SEND003678,CMP03,Member Picks,C00590,email,Popular picks selected for you.,2025-05-16,false,false
SEND003679,CMP01,New Year Reset,C00823,email,Start fresh with practical favorites.,2025-01-08,false,false
SEND003680,CMP03,Member Picks,C00301,email,Popular picks selected for you.,2025-05-21,false,false
SEND003681,CMP04,Summer Essentials,C00123,ads,Simple essentials for warmer days.,2025-06-08,false,false
SEND003682,CMP04,Summer Essentials,C00500,ads,Simple essentials for warmer days.,2025-08-28,false,false
SEND003683,CMP04,Summer Essentials,C00547,ads,Simple essentials for warmer days.,2025-06-21,false,false
SEND003684,CMP06,Autumn Edit,C00920,ads,Discover this season's useful upgrades.,2025-10-29,false,false
SEND003685,CMP07,Early Holiday,C00925,email,A head start on thoughtful gifting.,2025-11-24,false,false
SEND003686,CMP07,Early Holiday,C00283,email,A head start on thoughtful gifting.,2025-11-19,false,false
SEND003687,CMP04,Summer Essentials,C00529,ads,Simple essentials for warmer days.,2025-08-24,false,false
SEND003688,CMP01,New Year Reset,C00779,email,Start fresh with practical favorites.,2025-01-20,false,false
SEND003689,CMP05,Back to Routine,C00526,email,Get back into your everyday rhythm.,2025-08-10,true,false
SEND003690,CMP07,Early Holiday,C00324,email,A head start on thoughtful gifting.,2025-11-10,false,false
SEND003691,CMP05,Back to Routine,C00167,email,Get back into your everyday rhythm.,2025-08-02,false,false
SEND003692,CMP05,Back to Routine,C00412,email,Get back into your everyday rhythm.,2025-09-17,false,true
SEND003693,CMP05,Back to Routine,C00403,email,Get back into your everyday rhythm.,2025-08-10,false,false
SEND003694,CMP01,New Year Reset,C00006,email,Start fresh with practical favorites.,2025-01-05,false,false
SEND003695,CMP04,Summer Essentials,C00667,ads,Simple essentials for warmer days.,2025-08-12,false,false
SEND003696,CMP01,New Year Reset,C00712,email,Start fresh with practical favorites.,2025-02-21,false,false
SEND003697,CMP03,Member Picks,C00846,email,Popular picks selected for you.,2025-06-12,false,false
SEND003698,CMP07,Early Holiday,C00079,email,A head start on thoughtful gifting.,2025-11-03,false,false
SEND003699,CMP07,Early Holiday,C00746,email,A head start on thoughtful gifting.,2025-11-22,true,false
SEND003700,CMP01,New Year Reset,C00554,email,Start fresh with practical favorites.,2025-02-20,false,false
SEND003701,CMP05,Back to Routine,C00048,email,Get back into your everyday rhythm.,2025-09-11,false,false
SEND003702,CMP05,Back to Routine,C00124,email,Get back into your everyday rhythm.,2025-09-07,false,false
SEND003703,CMP06,Autumn Edit,C00540,ads,Discover this season's useful upgrades.,2025-09-23,false,false
SEND003704,CMP07,Early Holiday,C00433,email,A head start on thoughtful gifting.,2025-11-27,false,false
SEND003705,CMP06,Autumn Edit,C00229,ads,Discover this season's useful upgrades.,2025-09-10,false,false
SEND003706,CMP03,Member Picks,C00674,email,Popular picks selected for you.,2025-06-26,false,false
SEND003707,CMP04,Summer Essentials,C00072,ads,Simple essentials for warmer days.,2025-06-04,false,false
SEND003708,CMP01,New Year Reset,C00626,email,Start fresh with practical favorites.,2025-01-23,false,false
SEND003709,CMP07,Early Holiday,C00641,email,A head start on thoughtful gifting.,2025-11-22,false,false
SEND003710,CMP01,New Year Reset,C00223,email,Start fresh with practical favorites.,2025-02-07,false,false
SEND003711,CMP06,Autumn Edit,C00414,ads,Discover this season's useful upgrades.,2025-10-17,false,false
SEND003712,CMP05,Back to Routine,C00849,email,Get back into your everyday rhythm.,2025-08-21,false,false
SEND003713,CMP08,Holiday Highlights,C00990,ads,Explore customer favorites this holiday.,2025-11-14,false,false
SEND003714,CMP08,Holiday Highlights,C00279,ads,Explore customer favorites this holiday.,2025-11-07,false,false
SEND003715,CMP03,Member Picks,C00668,email,Popular picks selected for you.,2025-05-24,false,false
SEND003716,CMP02,Spring Refresh,C00129,ads,Refresh your routine for spring.,2025-04-07,false,false
SEND003717,CMP03,Member Picks,C00353,email,Popular picks selected for you.,2025-05-04,false,false
SEND003718,CMP05,Back to Routine,C00673,email,Get back into your everyday rhythm.,2025-08-07,false,false
SEND003719,CMP01,New Year Reset,C00462,email,Start fresh with practical favorites.,2025-02-01,false,false
SEND003720,CMP04,Summer Essentials,C00487,ads,Simple essentials for warmer days.,2025-07-29,true,false
SEND003721,CMP06,Autumn Edit,C00881,ads,Discover this season's useful upgrades.,2025-09-23,false,false
SEND003722,CMP05,Back to Routine,C00549,email,Get back into your everyday rhythm.,2025-08-30,false,false
SEND003723,CMP01,New Year Reset,C00315,email,Start fresh with practical favorites.,2025-02-06,false,false
SEND003724,CMP04,Summer Essentials,C00622,ads,Simple essentials for warmer days.,2025-07-18,false,false
SEND003725,CMP06,Autumn Edit,C00890,ads,Discover this season's useful upgrades.,2025-10-10,false,false
SEND003726,CMP07,Early Holiday,C00620,email,A head start on thoughtful gifting.,2025-11-11,false,false
SEND003727,CMP05,Back to Routine,C00687,email,Get back into your everyday rhythm.,2025-09-08,false,false
SEND003728,CMP08,Holiday Highlights,C00845,ads,Explore customer favorites this holiday.,2025-11-30,false,false
