visit_id,customer_id,visit_date,traffic_source,product_id,product_viewed,added_to_cart,purchased
V004240,C00343,2025-09-10,paid_search,P019,Urban Bottle 19,false,false
V004241,C00332,2025-03-03,paid_search,P005,Bright Organizer 05,false,false
V004242,C00876,2025-09-10,organic_search,P019,Urban Bottle 19,false,false
V004243,C00211,2025-02-15,email,P013,Bright Organizer 13,false,false
V004244,C00572,2025-05-11,paid_search,P007,Calm Cream 07,false,false
V004245,C00347,2025-10-25,social,P020,Essential Bag 20,true,false
V004246,C00538,2025-07-06,direct,P003,Urban Bottle 03,false,false
V004247,C00850,2025-05-16,social,P022,Active Mat 22,true,false
V004248,C00538,2025-01-03,social,P018,Pure Band 18,false,false
V004249,C00255,2025-09-18,organic_search,P003,Urban Bottle 03,false,false
V004250,C00774,2025-11-02,direct,P017,Daily Lamp 17,true,false
V004251,C00951,2025-03-04,email,P025,Daily Lamp 25,false,false
V004252,C00488,2025-10-04,paid_search,P024,Modern Serum 24,false,false
V004253,C00438,2025-02-06,organic_search,P014,Active Mat 14,true,true
V004254,C00967,2025-03-03,paid_search,P022,Active Mat 22,false,false
V004255,C00577,2025-06-20,social,P019,Urban Bottle 19,false,false
V004256,C00340,2025-12-07,social,P016,Modern Serum 16,false,false
V004257,C00220,2025-11-28,paid_search,P004,Essential Bag 04,true,false
V004258,C00561,2025-03-16,social,P018,Pure Band 18,true,false
V004259,C00428,2025-06-21,direct,P002,Pure Band 02,false,false
V004260,C00751,2025-01-24,social,P010,Pure Band 10,false,false
V004261,C00907,2025-05-25,email,P003,Urban Bottle 03,true,false
V004262,C00376,2025-11-25,paid_search,P030,Active Mat 30,false,false
V004263,C00025,2025-09-18,organic_search,P015,Calm Cream 15,false,true
V004264,C00969,2025-08-30,email,P028,Essential Bag 28,false,false
V004265,C00299,2025-08-27,social,P019,Urban Bottle 19,false,false
V004266,C00877,2025-09-02,organic_search,P005,Bright Organizer 05,false,false
V004267,C00250,2025-06-24,organic_search,P024,Modern Serum 24,true,false
V004268,C00076,2025-07-20,direct,P004,Essential Bag 04,false,false
V004269,C00553,2025-10-07,direct,P027,Urban Bottle 27,false,false
V004270,C00176,2025-10-27,organic_search,P011,Urban Bottle 11,false,true
V004271,C00487,2025-08-10,direct,P025,Daily Lamp 25,false,false
V004272,C00908,2025-02-12,direct,P009,Daily Lamp 09,false,false
V004273,C00641,2025-06-15,organic_search,P013,Bright Organizer 13,false,false
V004274,C00618,2025-06-27,direct,P021,Bright Organizer 21,true,false
V004275,C00713,2025-09-04,organic_search,P021,Bright Organizer 21,false,false
V004276,C00608,2025-09-09,email,P012,Essential Bag 12,false,false
V004277,C00726,2025-01-06,referral,P008,Modern Serum 08,false,false
V004278,C00409,2025-09-14,organic_search,P014,Active Mat 14,false,false
V004279,C00515,2025-03-17,email,P021,Bright Organizer 21,true,false
V004280,C00085,2025-01-06,paid_search,P005,Bright Organizer 05,false,false
V004281,C00627,2025-06-07,paid_search,P024,Modern Serum 24,true,true
V004282,C00308,2025-06-03,direct,P026,Pure Band 26,false,false
V004283,C00234,2025-05-23,direct,P015,Calm Cream 15,false,false
V004284,C00566,2025-04-05,organic_search,P001,Daily Lamp 01,false,false
V004285,C00467,2025-12-11,email,P012,Essential Bag 12,false,false
V004286,C00924,2025-03-29,paid_search,P001,Daily Lamp 01,false,false
V004287,C00368,2025-07-28,social,P016,Modern Serum 16,false,false
V004288,C00231,2025-11-09,paid_search,P004,Essential Bag 04,false,false
V004289,C00955,2025-12-28,organic_search,P005,Bright Organizer 05,false,false
V004290,C00126,2025-04-18,direct,P026,Pure Band 26,false,false
V004291,C00320,2025-06-01,direct,P006,Active Mat 06,false,false
V004292,C00153,2025-12-08,paid_search,P004,Essential Bag 04,true,true
V004293,C00948,2025-09-08,organic_search,P024,Modern Serum 24,false,false
V004294,C00032,2025-09-12,direct,P001,Daily Lamp 01,false,false
V004295,C00884,2025-09-05,organic_search,P027,Urban Bottle 27,false,false
V004296,C00973,2025-06-15,organic_search,P027,Urban Bottle 27,false,false
V004297,C00906,2025-03-03,social,P007,Calm Cream 07,false,false
V004298,C00228,2025-02-28,email,P006,Active Mat 06,false,false
V004299,C00517,2025-11-13,direct,P026,Pure Band 26,false,false
V004300,C00183,2025-10-16,social,P019,Urban Bottle 19,false,false
V004301,C00984,2025-06-27,social,P015,Calm Cream 15,false,false
V004302,C00344,2025-01-14,email,P017,Daily Lamp 17,false,false
V004303,C00249,2025-02-15,organic_search,P029,Bright Organizer 29,false,false
V004304,C00404,2025-03-06,direct,P023,Calm Cream 23,false,false
V004305,C00045,2025-12-16,organic_search,P014,Active Mat 14,false,false
V004306,C00951,2025-03-12,social,P010,Pure Band 10,false,false
V004307,C00357,2025-09-02,paid_search,P017,Daily Lamp 17,false,false
V004308,C00137,2025-05-17,organic_search,P012,Essential Bag 12,false,false
V004309,C00049,2025-11-04,referral,P025,Daily Lamp 25,false,false
V004310,C00224,2025-08-01,organic_search,P006,Active Mat 06,false,false
V004311,C00008,2025-03-12,paid_search,P002,Pure Band 02,false,false
V004312,C00642,2025-07-28,direct,P004,Essential Bag 04,false,false
V004313,C00039,2025-12-09,social,P002,Pure Band 02,false,false
V004314,C00430,2025-03-19,referral,P004,Essential Bag 04,false,false
V004315,C00848,2025-03-25,paid_search,P011,Urban Bottle 11,false,false
V004316,C00470,2025-06-23,organic_search,P007,Calm Cream 07,false,false
V004317,C00635,2025-02-16,referral,P025,Daily Lamp 25,false,false
V004318,C00394,2025-01-11,organic_search,P011,Urban Bottle 11,false,false
V004319,C00395,2025-01-08,organic_search,P028,Essential Bag 28,false,false
V004320,C00021,2025-09-12,paid_search,P030,Active Mat 30,false,false
V004321,C00010,2025-07-29,organic_search,P010,Pure Band 10,false,false
V004322,C00015,2025-05-24,paid_search,P017,Daily Lamp 17,true,true
V004323,C00404,2025-03-14,paid_search,P008,Modern Serum 08,false,true
V004324,C00163,2025-05-18,paid_search,P024,Modern Serum 24,true,false
V004325,C00134,2025-05-08,paid_search,P020,Essential Bag 20,false,false
V004326,C00010,2025-05-20,direct,P027,Urban Bottle 27,false,false
V004327,C00719,2025-08-25,social,P003,Urban Bottle 03,false,false
V004328,C00351,2025-02-01,organic_search,P017,Daily Lamp 17,true,false
V004329,C00464,2025-10-13,organic_search,P001,Daily Lamp 01,false,false
V004330,C00356,2025-01-12,social,P018,Pure Band 18,true,false
V004331,C00424,2025-05-13,organic_search,P023,Calm Cream 23,false,false
V004332,C00741,2025-08-10,social,P010,Pure Band 10,false,false
V004333,C00437,2025-04-01,social,P010,Pure Band 10,false,false
V004334,C00186,2025-12-16,social,P009,Daily Lamp 09,false,false
V004335,C00442,2025-01-20,direct,P016,Modern Serum 16,false,false
V004336,C00278,2025-04-08,email,P023,Calm Cream 23,false,false
V004337,C00903,2025-07-16,social,P006,Active Mat 06,true,false
V004338,C00528,2025-03-22,social,P028,Essential Bag 28,false,false
V004339,C00977,2025-05-20,email,P001,Daily Lamp 01,false,false
V004340,C00595,2025-07-21,direct,P002,Pure Band 02,false,false
V004341,C00122,2025-12-30,direct,P029,Bright Organizer 29,false,true
V004342,C00913,2025-08-20,email,P003,Urban Bottle 03,false,false
V004343,C00675,2025-08-12,social,P006,Active Mat 06,true,false
V004344,C00856,2025-01-17,email,P026,Pure Band 26,false,false
V004345,C00430,2025-10-18,organic_search,P026,Pure Band 26,false,false
V004346,C00734,2025-10-18,email,P023,Calm Cream 23,false,false
V004347,C00184,2025-08-15,email,P001,Daily Lamp 01,false,false
V004348,C00634,2025-05-19,organic_search,P017,Daily Lamp 17,false,false
V004349,C00909,2025-03-14,paid_search,P017,Daily Lamp 17,false,false
V004350,C00488,2025-05-28,paid_search,P014,Active Mat 14,false,false
V004351,C00871,2025-01-13,social,P021,Bright Organizer 21,false,false
V004352,C00508,2025-06-14,paid_search,P007,Calm Cream 07,false,false
V004353,C00287,2025-05-24,direct,P025,Daily Lamp 25,true,false
V004354,C00120,2025-03-14,organic_search,P026,Pure Band 26,false,false
V004355,C00017,2025-03-10,referral,P008,Modern Serum 08,false,false
V004356,C00380,2025-04-23,paid_search,P025,Daily Lamp 25,false,false
V004357,C00225,2025-01-29,organic_search,P029,Bright Organizer 29,false,false
V004358,C00673,2025-09-10,direct,P013,Bright Organizer 13,false,false
V004359,C00280,2025-11-07,social,P012,Essential Bag 12,false,false
V004360,C00372,2025-07-15,email,P010,Pure Band 10,true,false
V004361,C00953,2025-12-06,email,P009,Daily Lamp 09,false,false
V004362,C00514,2025-12-18,direct,P014,Active Mat 14,false,false
V004363,C00151,2025-12-29,organic_search,P017,Daily Lamp 17,false,false
V004364,C00742,2025-08-01,paid_search,P004,Essential Bag 04,true,false
V004365,C00186,2025-07-07,email,P013,Bright Organizer 13,false,false
V004366,C00075,2025-05-01,social,P010,Pure Band 10,true,false
V004367,C00670,2025-03-03,direct,P014,Active Mat 14,false,false
V004368,C00014,2025-04-03,organic_search,P029,Bright Organizer 29,false,false
V004369,C00660,2025-10-25,referral,P020,Essential Bag 20,false,false
V004370,C00052,2025-02-27,social,P014,Active Mat 14,false,false
V004371,C00568,2025-05-13,organic_search,P008,Modern Serum 08,true,false
V004372,C00569,2025-07-03,organic_search,P005,Bright Organizer 05,false,false
V004373,C00798,2025-03-01,organic_search,P014,Active Mat 14,false,false
V004374,C00982,2025-03-24,organic_search,P029,Bright Organizer 29,false,false
V004375,C00905,2025-11-20,social,P003,Urban Bottle 03,false,false
V004376,C00841,2025-02-15,paid_search,P025,Daily Lamp 25,true,false
V004377,C00774,2025-03-02,direct,P024,Modern Serum 24,false,false
V004378,C00169,2025-10-22,paid_search,P023,Calm Cream 23,false,false
V004379,C00704,2025-10-22,direct,P027,Urban Bottle 27,false,false
V004380,C00584,2025-03-14,social,P007,Calm Cream 07,false,false
V004381,C00567,2025-10-19,social,P024,Modern Serum 24,true,false
V004382,C00358,2025-10-07,organic_search,P003,Urban Bottle 03,false,false
V004383,C00821,2025-10-03,referral,P029,Bright Organizer 29,false,true
V004384,C00970,2025-05-05,organic_search,P012,Essential Bag 12,false,false
V004385,C00850,2025-11-24,organic_search,P010,Pure Band 10,false,false
V004386,C00789,2025-11-24,organic_search,P004,Essential Bag 04,false,false
V004387,C00511,2025-03-22,social,P004,Essential Bag 04,true,false
V004388,C00276,2025-02-13,organic_search,P017,Daily Lamp 17,false,false
V004389,C00741,2025-10-12,organic_search,P012,Essential Bag 12,false,false
V004390,C00406,2025-10-04,direct,P009,Daily Lamp 09,false,false
V004391,C00300,2025-05-29,paid_search,P014,Active Mat 14,false,true
V004392,C00146,2025-12-13,paid_search,P022,Active Mat 22,true,false
V004393,C00516,2025-11-14,referral,P001,Daily Lamp 01,false,false
V004394,C00230,2025-05-13,organic_search,P029,Bright Organizer 29,false,true
V004395,C00453,2025-10-26,organic_search,P027,Urban Bottle 27,false,false
V004396,C00754,2025-06-25,social,P005,Bright Organizer 05,false,false
V004397,C00224,2025-11-13,social,P019,Urban Bottle 19,false,false
V004398,C00487,2025-06-13,organic_search,P006,Active Mat 06,false,true
V004399,C00457,2025-07-17,organic_search,P017,Daily Lamp 17,true,false
V004400,C00593,2025-03-06,email,P030,Active Mat 30,false,false
V004401,C00917,2025-10-02,referral,P005,Bright Organizer 05,false,false
V004402,C00489,2025-03-09,organic_search,P012,Essential Bag 12,false,false
V004403,C00957,2025-04-25,social,P005,Bright Organizer 05,false,false
V004404,C00074,2025-03-20,social,P020,Essential Bag 20,false,false
V004405,C00045,2025-02-02,email,P028,Essential Bag 28,false,false
V004406,C00878,2025-06-05,email,P008,Modern Serum 08,false,false
V004407,C00896,2025-06-27,email,P018,Pure Band 18,false,false
V004408,C00673,2025-05-07,email,P005,Bright Organizer 05,false,false
V004409,C00057,2025-01-14,organic_search,P015,Calm Cream 15,true,false
V004410,C00526,2025-04-22,email,P025,Daily Lamp 25,false,false
V004411,C00505,2025-07-17,direct,P005,Bright Organizer 05,false,false
V004412,C00732,2025-10-18,email,P013,Bright Organizer 13,false,false
V004413,C00895,2025-07-06,paid_search,P018,Pure Band 18,false,false
V004414,C00128,2025-07-05,direct,P030,Active Mat 30,true,true
V004415,C00311,2025-02-15,paid_search,P020,Essential Bag 20,false,false
V004416,C00819,2025-01-30,social,P016,Modern Serum 16,false,false
V004417,C00379,2025-01-13,direct,P023,Calm Cream 23,false,false
V004418,C00183,2025-10-19,direct,P028,Essential Bag 28,false,false
V004419,C00351,2025-04-18,direct,P029,Bright Organizer 29,false,false
V004420,C00057,2025-05-18,email,P008,Modern Serum 08,false,false
V004421,C00311,2025-06-22,paid_search,P028,Essential Bag 28,false,false
V004422,C00582,2025-05-17,organic_search,P015,Calm Cream 15,true,false
V004423,C00521,2025-12-17,social,P002,Pure Band 02,false,false
V004424,C00369,2025-09-09,email,P030,Active Mat 30,false,false
V004425,C00057,2025-06-21,organic_search,P026,Pure Band 26,true,false
V004426,C00388,2025-09-19,paid_search,P024,Modern Serum 24,false,false
V004427,C00087,2025-10-02,social,P004,Essential Bag 04,false,false
V004428,C00934,2025-02-25,email,P014,Active Mat 14,false,false
V004429,C00018,2025-07-25,paid_search,P004,Essential Bag 04,false,false
V004430,C00221,2025-12-21,social,P009,Daily Lamp 09,false,false
V004431,C00168,2025-10-04,email,P025,Daily Lamp 25,false,false
V004432,C00171,2025-10-11,organic_search,P007,Calm Cream 07,false,false
V004433,C00458,2025-02-17,direct,P030,Active Mat 30,false,false
V004434,C00158,2025-07-16,paid_search,P015,Calm Cream 15,false,false
V004435,C00433,2025-04-21,email,P023,Calm Cream 23,false,false
V004436,C00474,2025-07-31,social,P022,Active Mat 22,true,false
V004437,C00590,2025-12-28,referral,P017,Daily Lamp 17,false,false
V004438,C00942,2025-11-28,organic_search,P019,Urban Bottle 19,false,false
V004439,C00415,2025-09-06,organic_search,P029,Bright Organizer 29,false,false
V004440,C00907,2025-08-25,direct,P023,Calm Cream 23,false,false
V004441,C00568,2025-12-08,referral,P015,Calm Cream 15,false,false
V004442,C00525,2025-11-15,organic_search,P012,Essential Bag 12,true,false
V004443,C00296,2025-04-20,email,P024,Modern Serum 24,false,false
V004444,C00315,2025-05-30,direct,P006,Active Mat 06,false,false
V004445,C00076,2025-11-10,direct,P001,Daily Lamp 01,false,false
V004446,C00857,2025-10-24,direct,P004,Essential Bag 04,false,false
V004447,C00760,2025-02-07,email,P021,Bright Organizer 21,false,false
V004448,C00355,2025-04-16,direct,P009,Daily Lamp 09,false,false
V004449,C00135,2025-02-05,social,P026,Pure Band 26,true,true
V004450,C00888,2025-09-17,organic_search,P005,Bright Organizer 05,false,false
V004451,C00922,2025-03-18,social,P015,Calm Cream 15,true,false
V004452,C00966,2025-07-24,paid_search,P002,Pure Band 02,false,false
V004453,C00448,2025-09-19,email,P015,Calm Cream 15,false,false
V004454,C00660,2025-06-27,organic_search,P008,Modern Serum 08,false,false
V004455,C00166,2025-12-13,organic_search,P014,Active Mat 14,false,false
V004456,C00707,2025-03-17,social,P005,Bright Organizer 05,false,false
V004457,C00797,2025-12-12,direct,P014,Active Mat 14,false,true
V004458,C00707,2025-08-29,paid_search,P005,Bright Organizer 05,false,false
V004459,C00150,2025-09-19,paid_search,P029,Bright Organizer 29,false,false
V004460,C00290,2025-04-27,organic_search,P023,Calm Cream 23,false,false
V004461,C00249,2025-02-23,social,P027,Urban Bottle 27,true,false
V004462,C00934,2025-07-17,social,P007,Calm Cream 07,false,false
V004463,C00442,2025-08-16,social,P005,Bright Organizer 05,false,false
V004464,C00782,2025-06-06,direct,P003,Urban Bottle 03,false,false
V004465,C00009,2025-07-10,email,P005,Bright Organizer 05,true,false
V004466,C00926,2025-11-28,social,P006,Active Mat 06,false,false
V004467,C00651,2025-07-25,email,P019,Urban Bottle 19,false,false
V004468,C00677,2025-08-13,organic_search,P020,Essential Bag 20,false,false
V004469,C00362,2025-11-10,social,P016,Modern Serum 16,false,false
V004470,C00299,2025-10-18,social,P024,Modern Serum 24,false,false
V004471,C00611,2025-08-24,direct,P014,Active Mat 14,true,false
V004472,C00149,2025-04-30,organic_search,P023,Calm Cream 23,false,false
V004473,C00173,2025-01-16,paid_search,P019,Urban Bottle 19,false,true
V004474,C00105,2025-02-11,organic_search,P023,Calm Cream 23,true,false
V004475,C00860,2025-05-15,direct,P002,Pure Band 02,false,false
V004476,C00712,2025-09-17,direct,P013,Bright Organizer 13,false,false
V004477,C00354,2025-07-16,paid_search,P018,Pure Band 18,false,false
V004478,C00153,2025-12-26,organic_search,P013,Bright Organizer 13,false,false
V004479,C00127,2025-08-14,paid_search,P016,Modern Serum 16,false,true
V004480,C00356,2025-11-23,paid_search,P013,Bright Organizer 13,false,false
V004481,C00826,2025-02-03,organic_search,P013,Bright Organizer 13,false,false
V004482,C00117,2025-12-30,paid_search,P015,Calm Cream 15,false,false
V004483,C00922,2025-01-05,direct,P016,Modern Serum 16,true,false
V004484,C00660,2025-04-14,email,P015,Calm Cream 15,false,false
V004485,C00654,2025-09-06,direct,P029,Bright Organizer 29,false,false
V004486,C00567,2025-08-20,social,P016,Modern Serum 16,true,false
V004487,C00800,2025-02-26,email,P008,Modern Serum 08,true,false
V004488,C00760,2025-11-28,direct,P022,Active Mat 22,false,true
V004489,C00049,2025-12-13,organic_search,P029,Bright Organizer 29,false,false
V004490,C00501,2025-12-01,direct,P013,Bright Organizer 13,true,false
V004491,C00830,2025-02-02,paid_search,P018,Pure Band 18,false,false
V004492,C00799,2025-03-08,social,P029,Bright Organizer 29,false,false
V004493,C00190,2025-06-19,organic_search,P030,Active Mat 30,false,false
V004494,C00274,2025-06-18,organic_search,P001,Daily Lamp 01,false,false
V004495,C00391,2025-05-25,paid_search,P029,Bright Organizer 29,true,true
V004496,C00104,2025-01-14,direct,P021,Bright Organizer 21,false,false
V004497,C00512,2025-03-17,email,P029,Bright Organizer 29,false,false
