review_id,customer_id,product_id,product_name,rating,review_text,review_date
R001555,C00907,P011,Urban Bottle 11,5,Better than I expected overall.,2025-05-20
R001556,C00798,P024,Modern Serum 24,3,"Useful, but I am not sure I would buy it again.",2025-11-24
R001557,C00326,P017,Daily Lamp 17,3,"Useful, but I am not sure I would buy it again.",2025-06-05
R001558,C00025,P015,Calm Cream 15,4,Good value and I use it often. Delivery took a little longer than expected.,2025-12-28
R001559,C00256,P027,Urban Bottle 27,2,The quality felt inconsistent.,2025-02-25
R001560,C00528,P009,Daily Lamp 09,2,The quality felt inconsistent.,2025-10-03
R001561,C00974,P015,Calm Cream 15,3,"Useful, but I am not sure I would buy it again.",2025-06-22
R001562,C00852,P030,Active Mat 30,4,Very happy with the purchase. Packaging was simple.,2025-01-03
R001563,C00809,P012,Essential Bag 12,4,Good value and I use it often.,2025-04-30
R001564,C00419,P030,Active Mat 30,4,Good value and I use it often.,2025-10-31
R001565,C00010,P004,Essential Bag 04,3,"Useful, but I am not sure I would buy it again.",2025-08-17
R001566,C00870,P019,Urban Bottle 19,4,Very happy with the purchase. Delivery took a little longer than expected.,2025-06-13
R001567,C00558,P023,Calm Cream 23,5,Nice design and works reliably.,2025-12-16
R001568,C00073,P023,Calm Cream 23,5,Easy to use and feels well made.,2025-08-27
R001569,C00161,P023,Calm Cream 23,5,Very happy with the purchase.,2025-01-13
R001570,C00611,P009,Daily Lamp 09,3,Pretty average for the price. The product looked slightly different online.,2025-07-27
R001571,C00075,P018,Pure Band 18,2,I expected more for the price.,2025-11-01
R001572,C00788,P008,Modern Serum 08,4,Easy to use and feels well made.,2025-05-22
R001573,C00444,P024,Modern Serum 24,4,Very happy with the purchase. Packaging was simple.,2025-02-01
R001574,C00022,P011,Urban Bottle 11,4,Good value and I use it often.,2025-03-03
R001575,C00617,P016,Modern Serum 16,4,Very happy with the purchase.,2025-01-31
R001576,C00805,P028,Essential Bag 28,3,Pretty average for the price.,2025-05-16
R001577,C00139,P009,Daily Lamp 09,2,The quality felt inconsistent.,2025-09-28
R001578,C00219,P002,Pure Band 02,3,Pretty average for the price.,2025-01-22
R001579,C00131,P011,Urban Bottle 11,4,Very happy with the purchase.,2025-12-12
R001580,C00015,P006,Active Mat 06,4,Better than I expected overall.,2025-03-23
R001581,C00683,P026,Pure Band 26,4,Very happy with the purchase.,2025-07-08
R001582,C00534,P002,Pure Band 02,4,Better than I expected overall.,2025-10-05
R001583,C00920,P001,Daily Lamp 01,5,Very happy with the purchase.,2025-03-25
R001584,C00176,P003,Urban Bottle 03,4,Nice design and works reliably.,2025-02-04
R001585,C00274,P015,Calm Cream 15,4,Better than I expected overall.,2025-03-02
R001586,C00537,P007,Calm Cream 07,2,I probably would not purchase this again.,2025-11-22
R001587,C00628,P021,Bright Organizer 21,2,Did not quite meet my expectations.,2025-04-19
R001588,C00417,P020,Essential Bag 20,2,I probably would not purchase this again.,2025-02-15
R001589,C00011,P003,Urban Bottle 03,4,Easy to use and feels well made.,2025-11-25
R001590,C00985,P009,Daily Lamp 09,4,Very happy with the purchase.,2025-11-01
R001591,C00008,P021,Bright Organizer 21,2,I probably would not purchase this again.,2025-07-30
R001592,C00517,P027,Urban Bottle 27,4,Very happy with the purchase. The product looked slightly different online.,2025-05-13
R001593,C00400,P004,Essential Bag 04,3,Fine overall with a few small drawbacks.,2025-06-08
R001594,C00836,P003,Urban Bottle 03,3,Fine overall with a few small drawbacks.,2025-04-18
R001595,C00061,P004,Essential Bag 04,3,Fine overall with a few small drawbacks.,2025-07-24
R001596,C00226,P024,Modern Serum 24,5,Nice design and works reliably. The product looked slightly different online.,2025-04-10
R001597,C00560,P009,Daily Lamp 09,2,I probably would not purchase this again.,2025-11-24
R001598,C00381,P017,Daily Lamp 17,3,"Useful, but I am not sure I would buy it again.",2025-09-08
R001599,C00540,P010,Pure Band 10,4,Easy to use and feels well made.,2025-03-03
R001600,C00749,P012,Essential Bag 12,3,Pretty average for the price.,2025-02-24
R001601,C00780,P029,Bright Organizer 29,5,Very happy with the purchase.,2025-10-15
R001602,C00774,P014,Active Mat 14,3,"Useful, but I am not sure I would buy it again.",2025-01-13
R001603,C00794,P009,Daily Lamp 09,4,Better than I expected overall.,2025-01-10
R001604,C00604,P003,Urban Bottle 03,3,Pretty average for the price. Delivery took a little longer than expected.,2025-05-08
R001605,C00275,P014,Active Mat 14,4,Nice design and works reliably.,2025-03-26
R001606,C00070,P010,Pure Band 10,4,Nice design and works reliably. A friend recommended it.,2025-08-25
R001607,C00296,P030,Active Mat 30,3,Fine overall with a few small drawbacks.,2025-04-24
R001608,C00806,P018,Pure Band 18,4,Easy to use and feels well made.,2025-11-18
R001609,C00992,P026,Pure Band 26,3,Fine overall with a few small drawbacks.,2025-11-15
R001610,C00875,P019,Urban Bottle 19,3,Fine overall with a few small drawbacks.,2025-08-14
R001611,C00243,P009,Daily Lamp 09,3,"Useful, but I am not sure I would buy it again.",2025-09-09
R001612,C00461,P018,Pure Band 18,3,Fine overall with a few small drawbacks.,2025-01-26
R001613,C00632,P026,Pure Band 26,4,Good value and I use it often.,2025-09-13
R001614,C00852,P001,Daily Lamp 01,2,I probably would not purchase this again. A friend recommended it.,2025-07-23
R001615,C00246,P026,Pure Band 26,4,Better than I expected overall.,2025-08-11
R001616,C00963,P014,Active Mat 14,4,Nice design and works reliably.,2025-11-08
R001617,C00639,P015,Calm Cream 15,2,I expected more for the price.,2025-08-22
R001618,C00047,P012,Essential Bag 12,2,Did not quite meet my expectations. Delivery took a little longer than expected.,2025-12-04
R001619,C00955,P003,Urban Bottle 03,3,"Useful, but I am not sure I would buy it again. The product looked slightly different online.",2025-12-13
R001620,C00835,P003,Urban Bottle 03,3,"It does the job, though nothing stood out.",2025-01-19
R001621,C00992,P005,Bright Organizer 05,2,The quality felt inconsistent.,2025-11-25
R001622,C00226,P012,Essential Bag 12,5,Better than I expected overall.,2025-11-10
R001623,C00183,P017,Daily Lamp 17,2,Not a great fit for what I needed.,2025-11-26
R001624,C00582,P023,Calm Cream 23,4,Nice design and works reliably.,2025-08-06
R001625,C00588,P026,Pure Band 26,3,Pretty average for the price.,2025-02-02
R001626,C00984,P023,Calm Cream 23,5,Better than I expected overall.,2025-08-19
R001627,C00996,P009,Daily Lamp 09,1,The quality felt inconsistent.,2025-03-25
R001628,C00966,P002,Pure Band 02,3,Fine overall with a few small drawbacks.,2025-10-07
R001629,C00985,P029,Bright Organizer 29,4,Very happy with the purchase.,2025-07-23
R001630,C00170,P026,Pure Band 26,4,Better than I expected overall.,2025-04-09
R001631,C00466,P018,Pure Band 18,4,Very happy with the purchase.,2025-08-17
R001632,C00155,P010,Pure Band 10,5,Good value and I use it often.,2025-10-26
R001633,C00720,P015,Calm Cream 15,2,I probably would not purchase this again.,2025-07-31
R001634,C00725,P016,Modern Serum 16,3,"It does the job, though nothing stood out.",2025-11-21
R001635,C00216,P015,Calm Cream 15,3,Fine overall with a few small drawbacks.,2025-09-15
R001636,C00936,P007,Calm Cream 07,4,Good value and I use it often.,2025-01-01
R001637,C00954,P012,Essential Bag 12,3,Pretty average for the price. Shipping was quick.,2025-08-31
R001638,C00399,P003,Urban Bottle 03,2,I probably would not purchase this again. A friend recommended it.,2025-11-28
R001639,C00945,P030,Active Mat 30,5,Good value and I use it often.,2025-11-02
R001640,C00537,P019,Urban Bottle 19,4,Good value and I use it often. Packaging was simple.,2025-09-10
R001641,C00922,P029,Bright Organizer 29,4,Nice design and works reliably.,2025-12-29
R001642,C00757,P030,Active Mat 30,4,Easy to use and feels well made. A friend recommended it.,2025-08-05
R001643,C00381,P005,Bright Organizer 05,4,Good value and I use it often.,2025-11-16
R001644,C00684,P010,Pure Band 10,5,Nice design and works reliably.,2025-06-13
R001645,C00920,P009,Daily Lamp 09,4,Nice design and works reliably.,2025-10-04
R001646,C00176,P007,Calm Cream 07,4,Good value and I use it often. Packaging was simple.,2025-08-20
R001647,C00584,P007,Calm Cream 07,3,"Useful, but I am not sure I would buy it again. I bought it after seeing an ad.",2025-06-18
R001648,C00400,P028,Essential Bag 28,4,Very happy with the purchase.,2025-08-31
R001649,C00705,P004,Essential Bag 04,2,The quality felt inconsistent.,2025-05-04
R001650,C00695,P016,Modern Serum 16,2,I expected more for the price.,2025-07-07
R001651,C00435,P012,Essential Bag 12,5,Very happy with the purchase.,2025-09-22
R001652,C00176,P023,Calm Cream 23,4,Very happy with the purchase.,2025-01-01
R001653,C00465,P027,Urban Bottle 27,4,Better than I expected overall.,2025-04-03
R001654,C00976,P017,Daily Lamp 17,3,Pretty average for the price.,2025-06-24
R001655,C00264,P006,Active Mat 06,3,Works as expected but could be improved.,2025-08-23
R001656,C00522,P020,Essential Bag 20,4,Easy to use and feels well made.,2025-02-02
R001657,C00478,P005,Bright Organizer 05,3,Fine overall with a few small drawbacks.,2025-12-01
R001658,C00699,P027,Urban Bottle 27,2,Not a great fit for what I needed.,2025-05-12
R001659,C00333,P018,Pure Band 18,3,"It does the job, though nothing stood out.",2025-06-14
R001660,C00003,P013,Bright Organizer 13,4,Very happy with the purchase.,2025-08-02
R001661,C00945,P019,Urban Bottle 19,4,Good value and I use it often. I bought it after seeing an ad.,2025-08-13
R001662,C00365,P028,Essential Bag 28,5,Very happy with the purchase.,2025-10-17
R001663,C00680,P023,Calm Cream 23,4,Easy to use and feels well made.,2025-11-08
R001664,C00628,P020,Essential Bag 20,3,"It does the job, though nothing stood out.",2025-05-07
R001665,C00756,P011,Urban Bottle 11,5,Easy to use and feels well made.,2025-05-06
R001666,C00086,P013,Bright Organizer 13,3,"Useful, but I am not sure I would buy it again. Packaging was simple.",2025-07-30
R001667,C00952,P009,Daily Lamp 09,4,Better than I expected overall.,2025-04-30
R001668,C00467,P009,Daily Lamp 09,4,Very happy with the purchase.,2025-11-15
R001669,C00530,P002,Pure Band 02,3,Pretty average for the price.,2025-05-30
R001670,C00276,P023,Calm Cream 23,3,"It does the job, though nothing stood out.",2025-04-23
R001671,C00205,P010,Pure Band 10,4,Better than I expected overall.,2025-01-08
R001672,C00361,P027,Urban Bottle 27,4,Better than I expected overall.,2025-10-21
R001673,C00105,P005,Bright Organizer 05,5,Better than I expected overall.,2025-09-14
R001674,C00202,P001,Daily Lamp 01,4,Better than I expected overall.,2025-12-13
R001675,C00999,P002,Pure Band 02,2,I expected more for the price.,2025-01-16
R001676,C00953,P008,Modern Serum 08,3,"Useful, but I am not sure I would buy it again.",2025-02-15
R001677,C00378,P025,Daily Lamp 25,2,I expected more for the price.,2025-04-24
R001678,C00277,P024,Modern Serum 24,3,Pretty average for the price.,2025-01-09
R001679,C00476,P027,Urban Bottle 27,4,Good value and I use it often.,2025-01-14
R001680,C00951,P026,Pure Band 26,3,Fine overall with a few small drawbacks.,2025-07-03
R001681,C00499,P023,Calm Cream 23,4,Very happy with the purchase.,2025-03-20
R001682,C00344,P030,Active Mat 30,3,"Useful, but I am not sure I would buy it again.",2025-02-05
R001683,C00176,P028,Essential Bag 28,5,Very happy with the purchase.,2025-04-30
R001684,C00646,P010,Pure Band 10,5,Very happy with the purchase.,2025-07-07
R001685,C00267,P029,Bright Organizer 29,3,Works as expected but could be improved.,2025-04-07
R001686,C00477,P010,Pure Band 10,3,Works as expected but could be improved.,2025-10-31
R001687,C00927,P017,Daily Lamp 17,4,Very happy with the purchase.,2025-06-10
R001688,C00905,P004,Essential Bag 04,2,I probably would not purchase this again.,2025-03-20
R001689,C00783,P006,Active Mat 06,4,Nice design and works reliably.,2025-03-10
R001690,C00391,P029,Bright Organizer 29,3,Fine overall with a few small drawbacks.,2025-08-30
R001691,C00379,P019,Urban Bottle 19,4,Easy to use and feels well made.,2025-10-06
R001692,C00817,P014,Active Mat 14,3,Works as expected but could be improved.,2025-07-15
R001693,C00613,P027,Urban Bottle 27,2,I expected more for the price. Packaging was simple.,2025-12-31
R001694,C00027,P026,Pure Band 26,3,"Useful, but I am not sure I would buy it again. The product looked slightly different online.",2025-04-19
R001695,C00226,P024,Modern Serum 24,3,Works as expected but could be improved.,2025-09-27
R001696,C00602,P023,Calm Cream 23,4,Easy to use and feels well made. Packaging was simple.,2025-05-14
R001697,C00376,P020,Essential Bag 20,2,The quality felt inconsistent.,2025-09-29
R001698,C00673,P015,Calm Cream 15,2,Did not quite meet my expectations.,2025-01-04
R001699,C00611,P017,Daily Lamp 17,4,Easy to use and feels well made. I bought it after seeing an ad.,2025-03-18
R001700,C00325,P001,Daily Lamp 01,4,Good value and I use it often.,2025-07-15
R001701,C00414,P008,Modern Serum 08,4,Very happy with the purchase. I bought it after seeing an ad.,2025-10-22
R001702,C00601,P021,Bright Organizer 21,2,Did not quite meet my expectations.,2025-06-24
R001703,C00469,P015,Calm Cream 15,3,Works as expected but could be improved.,2025-05-06
R001704,C00064,P027,Urban Bottle 27,4,Nice design and works reliably.,2025-01-10
R001705,C00917,P008,Modern Serum 08,4,Very happy with the purchase.,2025-04-15
R001706,C00272,P028,Essential Bag 28,4,Good value and I use it often. The product looked slightly different online.,2025-07-07
R001707,C00754,P013,Bright Organizer 13,3,"It does the job, though nothing stood out.",2025-11-23
R001708,C00528,P011,Urban Bottle 11,4,Easy to use and feels well made.,2025-11-13
R001709,C00069,P007,Calm Cream 07,3,Works as expected but could be improved.,2025-10-15
R001710,C00568,P012,Essential Bag 12,5,Good value and I use it often.,2025-08-09
R001711,C00870,P016,Modern Serum 16,4,Very happy with the purchase.,2025-04-23
R001712,C00792,P007,Calm Cream 07,1,Did not quite meet my expectations.,2025-04-29
R001713,C00874,P025,Daily Lamp 25,3,Works as expected but could be improved.,2025-05-27
R001714,C00825,P010,Pure Band 10,3,"It does the job, though nothing stood out.",2025-09-22
R001715,C00146,P006,Active Mat 06,3,Pretty average for the price.,2025-11-23
R001716,C00966,P018,Pure Band 18,3,Pretty average for the price. The product looked slightly different online.,2025-11-03
R001717,C00428,P023,Calm Cream 23,4,Very happy with the purchase.,2025-12-02
R001718,C00037,P007,Calm Cream 07,3,Pretty average for the price. Packaging was simple.,2025-03-25
R001719,C00816,P027,Urban Bottle 27,5,Nice design and works reliably.,2025-06-20
R001720,C00612,P016,Modern Serum 16,2,Not a great fit for what I needed.,2025-12-10
R001721,C00681,P004,Essential Bag 04,2,I probably would not purchase this again.,2025-05-03
R001722,C00683,P002,Pure Band 02,2,I expected more for the price. Shipping was quick.,2025-06-16
R001723,C00123,P027,Urban Bottle 27,4,Better than I expected overall.,2025-09-16
R001724,C00090,P026,Pure Band 26,4,Very happy with the purchase.,2025-07-02
R001725,C00053,P012,Essential Bag 12,4,Better than I expected overall.,2025-08-25
R001726,C00376,P005,Bright Organizer 05,3,Works as expected but could be improved. The product looked slightly different online.,2025-10-26
R001727,C00120,P017,Daily Lamp 17,3,"Useful, but I am not sure I would buy it again.",2025-07-10
R001728,C00049,P028,Essential Bag 28,4,Very happy with the purchase.,2025-11-13
R001729,C00965,P013,Bright Organizer 13,4,Very happy with the purchase.,2025-07-11
R001730,C00262,P004,Essential Bag 04,3,Fine overall with a few small drawbacks.,2025-08-21
R001731,C00154,P002,Pure Band 02,4,Better than I expected overall.,2025-09-18
R001732,C00321,P020,Essential Bag 20,4,Better than I expected overall.,2025-05-23
R001733,C00442,P006,Active Mat 06,4,Nice design and works reliably.,2025-12-02
R001734,C00167,P007,Calm Cream 07,2,Not a great fit for what I needed. A friend recommended it.,2025-01-13
