transaction_id,customer_id,product_id,product_name,quantity,unit_price,transaction_total,date
T003072,C00208,P009,Daily Lamp 09,1,22.0,22.0,2025-01-18
T003073,C00520,P015,Calm Cream 15,1,31.9,31.9,2025-02-03
T003074,C00228,P023,Calm Cream 23,1,45.92,45.92,2025-09-20
T003075,C00850,P007,Calm Cream 07,1,58.41,58.41,2025-01-08
T003076,C00965,P029,Bright Organizer 29,1,86.93,86.93,2025-02-27
T003077,C00191,P017,Daily Lamp 17,1,42.87,42.87,2025-01-12
T003078,C00947,P008,Modern Serum 08,2,28.66,57.32,2025-01-21
T003079,C00626,P001,Daily Lamp 01,1,95.17,95.17,2025-02-13
T003080,C00777,P008,Modern Serum 08,1,26.52,26.52,2025-05-18
T003081,C00859,P022,Active Mat 22,1,85.69,85.69,2025-10-30
T003082,C00861,P017,Daily Lamp 17,1,42.2,42.2,2025-05-03
T003083,C00102,P029,Bright Organizer 29,3,88.93,266.79,2025-06-08
T003084,C00029,P018,Pure Band 18,2,77.75,155.5,2025-08-27
T003085,C00887,P028,Essential Bag 28,1,80.85,80.85,2025-05-11
T003086,C00863,P009,Daily Lamp 09,1,21.82,21.82,2025-09-11
T003087,C00662,P021,Bright Organizer 21,1,34.85,34.85,2025-12-22
T003088,C00053,P002,Pure Band 02,1,28.07,28.07,2025-11-15
T003089,C00221,P002,Pure Band 02,1,27.78,27.78,2025-07-15
T003090,C00174,P002,Pure Band 02,3,26.57,79.71,2025-12-01
T003091,C00799,P025,Daily Lamp 25,1,87.78,87.78,2025-06-21
T003092,C00585,P011,Urban Bottle 11,1,37.3,37.3,2025-02-05
T003093,C00477,P015,Calm Cream 15,1,31.36,31.36,2025-06-23
T003094,C00342,P029,Bright Organizer 29,1,91.08,91.08,2025-03-11
T003095,C00631,P014,Active Mat 14,1,38.73,38.73,2025-04-21
T003096,C00165,P003,Urban Bottle 03,1,38.69,38.69,2025-03-29
T003097,C00484,P027,Urban Bottle 27,1,58.27,58.27,2025-09-18
T003098,C00824,P025,Daily Lamp 25,1,84.2,84.2,2025-01-13
T003099,C00812,P003,Urban Bottle 03,1,40.91,40.91,2025-07-28
T003100,C00486,P026,Pure Band 26,1,96.62,96.62,2025-02-05
T003101,C00845,P007,Calm Cream 07,1,54.0,54.0,2025-03-16
T003102,C00189,P011,Urban Bottle 11,1,37.29,37.29,2025-03-09
T003103,C00220,P028,Essential Bag 28,1,82.88,82.88,2025-04-03
T003104,C00748,P001,Daily Lamp 01,1,93.47,93.47,2025-12-07
T003105,C00905,P005,Bright Organizer 05,1,82.95,82.95,2025-08-31
T003106,C00641,P011,Urban Bottle 11,1,34.86,34.86,2025-11-25
T003107,C00668,P014,Active Mat 14,2,38.07,76.14,2025-02-10
T003108,C00138,P008,Modern Serum 08,1,27.37,27.37,2025-12-13
T003109,C00115,P012,Essential Bag 12,1,16.88,16.88,2025-06-29
T003110,C00979,P028,Essential Bag 28,1,72.29,72.29,2025-06-13
T003111,C00554,P027,Urban Bottle 27,4,56.26,225.04,2025-08-09
T003112,C00907,P013,Bright Organizer 13,1,27.66,27.66,2025-10-02
T003113,C00691,P013,Bright Organizer 13,1,26.74,26.74,2025-09-21
T003114,C00513,P016,Modern Serum 16,1,40.81,40.81,2025-01-05
T003115,C00449,P025,Daily Lamp 25,1,91.62,91.62,2025-04-29
T003116,C00034,P015,Calm Cream 15,1,31.31,31.31,2025-10-20
T003117,C00045,P002,Pure Band 02,1,26.36,26.36,2025-06-03
T003118,C00403,P019,Urban Bottle 19,2,29.51,59.02,2025-04-14
T003119,C00236,P008,Modern Serum 08,1,27.91,27.91,2025-06-16
T003120,C00517,P005,Bright Organizer 05,1,71.09,71.09,2025-01-21
T003121,C00443,P006,Active Mat 06,2,20.57,41.14,2025-05-21
T003122,C00205,P023,Calm Cream 23,1,40.27,40.27,2025-03-27
T003123,C00368,P028,Essential Bag 28,1,81.43,81.43,2025-01-08
T003124,C00022,P001,Daily Lamp 01,1,95.96,95.96,2025-02-01
T003125,C00465,P007,Calm Cream 07,1,59.23,59.23,2025-07-26
T003126,C00787,P024,Modern Serum 24,4,69.31,277.24,2025-10-20
T003127,C00024,P018,Pure Band 18,2,77.39,154.78,2025-01-02
T003128,C00156,P025,Daily Lamp 25,1,95.76,95.76,2025-11-18
T003129,C00690,P016,Modern Serum 16,2,39.28,78.56,2025-10-25
T003130,C00046,P012,Essential Bag 12,1,16.22,16.22,2025-11-13
T003131,C00966,P026,Pure Band 26,3,98.81,296.43,2025-02-12
T003132,C00251,P002,Pure Band 02,1,28.23,28.23,2025-07-18
T003133,C00528,P008,Modern Serum 08,1,28.86,28.86,2025-10-29
T003134,C00976,P014,Active Mat 14,3,39.83,119.49,2025-05-06
T003135,C00679,P019,Urban Bottle 19,2,28.37,56.74,2025-02-17
T003136,C00778,P018,Pure Band 18,2,74.91,149.82,2025-03-14
T003137,C00267,P025,Daily Lamp 25,1,92.99,92.99,2025-11-22
T003138,C00285,P013,Bright Organizer 13,1,27.28,27.28,2025-05-03
T003139,C00612,P007,Calm Cream 07,1,58.36,58.36,2025-11-07
T003140,C00453,P005,Bright Organizer 05,1,82.54,82.54,2025-08-10
T003141,C00739,P001,Daily Lamp 01,1,95.27,95.27,2025-11-26
T003142,C00520,P005,Bright Organizer 05,1,85.12,85.12,2025-12-19
T003143,C00992,P001,Daily Lamp 01,3,94.07,282.21,2025-05-28
T003144,C00513,P027,Urban Bottle 27,1,56.3,56.3,2025-06-27
T003145,C00233,P024,Modern Serum 24,1,59.29,59.29,2025-08-28
T003146,C00974,P028,Essential Bag 28,1,79.89,79.89,2025-03-23
T003147,C00164,P019,Urban Bottle 19,4,29.65,118.6,2025-02-14
T003148,C00340,P003,Urban Bottle 03,1,40.92,40.92,2025-12-26
T003149,C00806,P019,Urban Bottle 19,1,29.65,29.65,2025-04-01
T003150,C00118,P027,Urban Bottle 27,1,57.87,57.87,2025-07-23
T003151,C00437,P012,Essential Bag 12,1,16.54,16.54,2025-05-16
T003152,C00470,P003,Urban Bottle 03,1,37.21,37.21,2025-03-15
T003153,C00926,P004,Essential Bag 04,2,17.15,34.3,2025-04-13
T003154,C00092,P004,Essential Bag 04,2,19.18,38.36,2025-06-29
T003155,C00012,P015,Calm Cream 15,1,29.54,29.54,2025-07-11
T003156,C00320,P012,Essential Bag 12,1,15.13,15.13,2025-05-13
T003157,C00451,P013,Bright Organizer 13,1,26.78,26.78,2025-03-15
T003158,C00110,P019,Urban Bottle 19,1,30.23,30.23,2025-01-13
T003159,C00210,P029,Bright Organizer 29,1,82.3,82.3,2025-11-17
T003160,C00572,P029,Bright Organizer 29,1,76.54,76.54,2025-06-29
T003161,C00963,P010,Pure Band 10,1,76.81,76.81,2025-03-25
T003162,C00976,P006,Active Mat 06,1,21.44,21.44,2025-12-09
T003163,C00721,P025,Daily Lamp 25,3,83.85,251.55,2025-08-03
T003164,C00877,P004,Essential Bag 04,4,16.36,65.44,2025-03-20
T003165,C00906,P030,Active Mat 30,2,24.16,48.32,2025-08-15
T003166,C00810,P019,Urban Bottle 19,1,28.54,28.54,2025-05-19
T003167,C00062,P020,Essential Bag 20,1,57.24,57.24,2025-10-24
T003168,C00826,P016,Modern Serum 16,1,40.16,40.16,2025-02-25
T003169,C00129,P007,Calm Cream 07,2,55.61,111.22,2025-03-16
T003170,C00744,P013,Bright Organizer 13,2,26.46,52.92,2025-06-07
T003171,C00155,P003,Urban Bottle 03,2,40.38,80.76,2025-02-26
T003172,C00168,P011,Urban Bottle 11,1,38.51,38.51,2025-07-02
T003173,C00708,P008,Modern Serum 08,1,27.59,27.59,2025-12-04
T003174,C00687,P022,Active Mat 22,1,85.7,85.7,2025-02-21
T003175,C00151,P014,Active Mat 14,1,40.72,40.72,2025-09-29
T003176,C00346,P021,Bright Organizer 21,2,34.36,68.72,2025-04-26
T003177,C00742,P002,Pure Band 02,1,27.65,27.65,2025-04-02
T003178,C00415,P012,Essential Bag 12,2,17.16,34.32,2025-01-12
T003179,C00045,P006,Active Mat 06,1,18.82,18.82,2025-02-21
T003180,C00768,P008,Modern Serum 08,2,29.15,58.3,2025-12-03
T003181,C00726,P012,Essential Bag 12,1,15.98,15.98,2025-03-02
T003182,C00844,P029,Bright Organizer 29,1,91.73,91.73,2025-01-03
T003183,C00395,P002,Pure Band 02,1,28.66,28.66,2025-09-16
T003184,C00108,P018,Pure Band 18,1,76.47,76.47,2025-04-14
T003185,C00083,P003,Urban Bottle 03,1,36.45,36.45,2025-01-26
T003186,C00833,P004,Essential Bag 04,1,18.55,18.55,2025-09-01
T003187,C00843,P014,Active Mat 14,1,41.7,41.7,2025-10-29
T003188,C00906,P019,Urban Bottle 19,1,27.32,27.32,2025-02-23
T003189,C00701,P023,Calm Cream 23,3,38.97,116.91,2025-07-01
T003190,C00101,P018,Pure Band 18,1,64.59,64.59,2025-05-13
T003191,C00337,P027,Urban Bottle 27,3,58.07,174.21,2025-09-26
T003192,C00349,P007,Calm Cream 07,1,55.31,55.31,2025-08-13
T003193,C00572,P016,Modern Serum 16,2,40.72,81.44,2025-03-27
T003194,C00141,P024,Modern Serum 24,1,69.26,69.26,2025-08-30
T003195,C00969,P013,Bright Organizer 13,1,26.98,26.98,2025-02-27
T003196,C00482,P030,Active Mat 30,1,22.01,22.01,2025-11-12
T003197,C00649,P030,Active Mat 30,1,23.64,23.64,2025-10-29
T003198,C00497,P010,Pure Band 10,1,79.42,79.42,2025-04-12
T003199,C00922,P028,Essential Bag 28,1,80.19,80.19,2025-02-24
T003200,C00376,P024,Modern Serum 24,1,58.67,58.67,2025-10-09
T003201,C00667,P008,Modern Serum 08,2,28.28,56.56,2025-03-28
T003202,C00898,P012,Essential Bag 12,1,13.99,13.99,2025-04-20
T003203,C00039,P024,Modern Serum 24,1,70.08,70.08,2025-10-27
T003204,C00868,P014,Active Mat 14,1,40.46,40.46,2025-06-30
T003205,C00699,P021,Bright Organizer 21,1,33.68,33.68,2025-08-15
T003206,C00871,P030,Active Mat 30,3,23.2,69.6,2025-10-23
T003207,C00092,P010,Pure Band 10,2,73.06,146.12,2025-03-14
T003208,C00398,P002,Pure Band 02,1,27.45,27.45,2025-03-16
T003209,C00964,P029,Bright Organizer 29,2,87.45,174.9,2025-01-24
T003210,C00289,P026,Pure Band 26,2,91.99,183.98,2025-03-22
T003211,C00592,P004,Essential Bag 04,1,18.77,18.77,2025-04-24
T003212,C00011,P009,Daily Lamp 09,1,22.27,22.27,2025-01-13
T003213,C00834,P001,Daily Lamp 01,2,95.11,190.22,2025-02-08
T003214,C00387,P015,Calm Cream 15,1,30.05,30.05,2025-02-06
T003215,C00716,P009,Daily Lamp 09,2,22.0,44.0,2025-07-18
T003216,C00884,P010,Pure Band 10,1,80.39,80.39,2025-11-11
T003217,C00840,P004,Essential Bag 04,2,17.36,34.72,2025-01-09
T003218,C00503,P016,Modern Serum 16,2,38.88,77.76,2025-03-21
T003219,C00328,P014,Active Mat 14,1,41.15,41.15,2025-03-04
T003220,C00141,P017,Daily Lamp 17,1,42.08,42.08,2025-02-26
T003221,C00138,P007,Calm Cream 07,1,59.2,59.2,2025-02-20
T003222,C00371,P008,Modern Serum 08,1,24.74,24.74,2025-06-24
T003223,C00832,P018,Pure Band 18,1,72.94,72.94,2025-12-10
T003224,C00806,P009,Daily Lamp 09,2,19.46,38.92,2025-06-01
T003225,C00433,P024,Modern Serum 24,1,67.98,67.98,2025-05-24
T003226,C00028,P014,Active Mat 14,1,40.16,40.16,2025-02-22
T003227,C00825,P008,Modern Serum 08,1,28.23,28.23,2025-07-16
T003228,C00493,P021,Bright Organizer 21,1,33.62,33.62,2025-04-28
T003229,C00543,P001,Daily Lamp 01,1,97.06,97.06,2025-04-27
T003230,C00516,P026,Pure Band 26,2,90.94,181.88,2025-06-04
T003231,C00577,P005,Bright Organizer 05,1,79.62,79.62,2025-03-24
T003232,C00152,P027,Urban Bottle 27,1,58.08,58.08,2025-07-26
T003233,C00460,P013,Bright Organizer 13,1,27.27,27.27,2025-01-24
T003234,C00700,P006,Active Mat 06,1,21.32,21.32,2025-07-13
T003235,C00966,P010,Pure Band 10,2,67.44,134.88,2025-04-16
T003236,C00709,P004,Essential Bag 04,1,19.27,19.27,2025-08-02
T003237,C00856,P015,Calm Cream 15,1,28.79,28.79,2025-09-16
T003238,C00530,P028,Essential Bag 28,1,81.85,81.85,2025-05-15
T003239,C00059,P022,Active Mat 22,2,80.07,160.14,2025-04-01
T003240,C00808,P001,Daily Lamp 01,1,87.43,87.43,2025-06-27
T003241,C00205,P018,Pure Band 18,2,65.04,130.08,2025-08-31
T003242,C00440,P029,Bright Organizer 29,2,91.25,182.5,2025-08-19
T003243,C00422,P014,Active Mat 14,2,41.19,82.38,2025-06-14
T003244,C00728,P010,Pure Band 10,1,79.38,79.38,2025-09-13
T003245,C00884,P001,Daily Lamp 01,2,97.02,194.04,2025-12-27
T003246,C00489,P006,Active Mat 06,1,18.83,18.83,2025-04-03
T003247,C00185,P002,Pure Band 02,1,24.58,24.58,2025-04-16
T003248,C00109,P024,Modern Serum 24,2,63.04,126.08,2025-02-22
T003249,C00437,P019,Urban Bottle 19,3,29.85,89.55,2025-09-08
T003250,C00162,P019,Urban Bottle 19,1,29.59,29.59,2025-05-31
T003251,C00414,P018,Pure Band 18,1,78.75,78.75,2025-10-10
T003252,C00979,P018,Pure Band 18,1,68.19,68.19,2025-08-06
T003253,C00921,P005,Bright Organizer 05,1,71.6,71.6,2025-01-16
T003254,C00015,P003,Urban Bottle 03,3,41.52,124.56,2025-10-09
T003255,C00508,P026,Pure Band 26,1,97.51,97.51,2025-05-18
T003256,C00476,P027,Urban Bottle 27,2,53.54,107.08,2025-08-19
T003257,C00410,P028,Essential Bag 28,1,79.05,79.05,2025-02-11
T003258,C00012,P029,Bright Organizer 29,1,90.99,90.99,2025-12-17
T003259,C00188,P008,Modern Serum 08,1,28.63,28.63,2025-08-23
T003260,C00164,P017,Daily Lamp 17,2,41.82,83.64,2025-08-14
T003261,C00006,P017,Daily Lamp 17,3,42.39,127.17,2025-10-12
T003262,C00267,P002,Pure Band 02,2,27.87,55.74,2025-06-16
T003263,C00333,P003,Urban Bottle 03,1,38.73,38.73,2025-10-09
T003264,C00718,P005,Bright Organizer 05,2,85.16,170.32,2025-08-25
T003265,C00917,P018,Pure Band 18,2,76.77,153.54,2025-03-23
T003266,C00999,P024,Modern Serum 24,2,70.13,140.26,2025-06-02
T003267,C00464,P012,Essential Bag 12,1,17.09,17.09,2025-08-03
T003268,C00660,P009,Daily Lamp 09,4,21.89,87.56,2025-10-11
T003269,C00601,P012,Essential Bag 12,1,17.46,17.46,2025-11-17
T003270,C00309,P025,Daily Lamp 25,1,91.74,91.74,2025-08-11
T003271,C00867,P027,Urban Bottle 27,1,58.98,58.98,2025-07-31
T003272,C00579,P029,Bright Organizer 29,2,89.02,178.04,2025-02-22
T003273,C00926,P012,Essential Bag 12,2,17.07,34.14,2025-02-09
T003274,C00034,P008,Modern Serum 08,1,25.97,25.97,2025-11-14
T003275,C00921,P005,Bright Organizer 05,3,82.06,246.18,2025-03-30
T003276,C00251,P011,Urban Bottle 11,1,36.44,36.44,2025-03-27
T003277,C00353,P026,Pure Band 26,1,97.18,97.18,2025-06-19
T003278,C00291,P010,Pure Band 10,2,71.04,142.08,2025-06-22
T003279,C00595,P016,Modern Serum 16,1,40.84,40.84,2025-07-27
T003280,C00639,P006,Active Mat 06,2,20.66,41.32,2025-04-17
T003281,C00404,P028,Essential Bag 28,1,82.28,82.28,2025-05-07
T003282,C00356,P017,Daily Lamp 17,2,35.63,71.26,2025-01-14
T003283,C00852,P029,Bright Organizer 29,1,88.85,88.85,2025-03-06
T003284,C00059,P014,Active Mat 14,1,40.92,40.92,2025-10-24
T003285,C00616,P019,Urban Bottle 19,3,30.44,91.32,2025-11-10
T003286,C00412,P006,Active Mat 06,1,21.12,21.12,2025-09-12
T003287,C00068,P028,Essential Bag 28,1,82.68,82.68,2025-03-23
T003288,C00096,P017,Daily Lamp 17,3,43.93,131.79,2025-11-25
T003289,C00601,P004,Essential Bag 04,1,19.02,19.02,2025-02-20
T003290,C00382,P007,Calm Cream 07,1,54.36,54.36,2025-09-04
T003291,C00485,P010,Pure Band 10,1,80.95,80.95,2025-05-21
T003292,C00393,P003,Urban Bottle 03,2,39.11,78.22,2025-05-09
T003293,C00124,P014,Active Mat 14,2,40.97,81.94,2025-08-06
T003294,C00676,P023,Calm Cream 23,1,46.09,46.09,2025-03-23
T003295,C00063,P006,Active Mat 06,2,21.09,42.18,2025-05-19
T003296,C00364,P001,Daily Lamp 01,1,97.06,97.06,2025-06-19
T003297,C00596,P020,Essential Bag 20,1,54.56,54.56,2025-02-21
T003298,C00497,P028,Essential Bag 28,1,81.98,81.98,2025-08-15
T003299,C00384,P022,Active Mat 22,1,86.98,86.98,2025-03-06
T003300,C00559,P007,Calm Cream 07,2,60.05,120.1,2025-09-14
T003301,C00955,P017,Daily Lamp 17,1,43.72,43.72,2025-12-25
T003302,C00310,P024,Modern Serum 24,1,70.11,70.11,2025-01-04
T003303,C00850,P018,Pure Band 18,3,69.56,208.68,2025-07-15
T003304,C00604,P030,Active Mat 30,1,24.36,24.36,2025-10-29
T003305,C00170,P010,Pure Band 10,2,81.9,163.8,2025-01-30
T003306,C00059,P027,Urban Bottle 27,1,58.82,58.82,2025-05-21
T003307,C00544,P006,Active Mat 06,2,21.5,43.0,2025-09-27
T003308,C00448,P022,Active Mat 22,1,86.13,86.13,2025-12-25
T003309,C00273,P012,Essential Bag 12,1,16.73,16.73,2025-09-18
T003310,C00947,P007,Calm Cream 07,2,53.46,106.92,2025-06-06
T003311,C00805,P018,Pure Band 18,1,75.76,75.76,2025-02-11
T003312,C00009,P024,Modern Serum 24,1,70.21,70.21,2025-06-29
T003313,C00416,P005,Bright Organizer 05,3,84.34,253.02,2025-11-22
T003314,C00194,P018,Pure Band 18,1,75.18,75.18,2025-07-30
T003315,C00812,P005,Bright Organizer 05,3,83.39,250.17,2025-03-28
T003316,C00609,P001,Daily Lamp 01,1,90.9,90.9,2025-03-31
T003317,C00852,P022,Active Mat 22,1,83.43,83.43,2025-03-29
T003318,C00848,P026,Pure Band 26,3,95.18,285.54,2025-06-25
T003319,C00489,P026,Pure Band 26,1,95.96,95.96,2025-02-04
T003320,C00052,P023,Calm Cream 23,1,45.44,45.44,2025-02-08
T003321,C00552,P019,Urban Bottle 19,1,29.83,29.83,2025-04-13
T003322,C00973,P018,Pure Band 18,1,75.3,75.3,2025-02-14
T003323,C00955,P016,Modern Serum 16,1,40.47,40.47,2025-01-11
T003324,C00410,P003,Urban Bottle 03,1,41.1,41.1,2025-05-24
T003325,C01000,P013,Bright Organizer 13,1,27.37,27.37,2025-08-31
T003326,C00011,P001,Daily Lamp 01,1,95.0,95.0,2025-07-01
T003327,C00093,P014,Active Mat 14,1,40.4,40.4,2025-08-05
T003328,C00211,P030,Active Mat 30,3,22.19,66.57,2025-02-26
T003329,C00960,P025,Daily Lamp 25,1,91.05,91.05,2025-11-26
T003330,C00141,P028,Essential Bag 28,2,80.6,161.2,2025-06-03
T003331,C00120,P028,Essential Bag 28,1,81.2,81.2,2025-05-28
T003332,C00536,P011,Urban Bottle 11,3,34.43,103.29,2025-07-18
T003333,C00880,P022,Active Mat 22,2,84.58,169.16,2025-08-05
T003334,C00839,P008,Modern Serum 08,1,28.03,28.03,2025-01-24
T003335,C00103,P016,Modern Serum 16,1,34.75,34.75,2025-06-24
T003336,C00635,P019,Urban Bottle 19,1,29.89,29.89,2025-09-11
T003337,C00294,P017,Daily Lamp 17,1,41.54,41.54,2025-03-28
T003338,C00173,P007,Calm Cream 07,1,57.3,57.3,2025-09-12
T003339,C00844,P012,Essential Bag 12,1,17.29,17.29,2025-09-14
T003340,C00368,P027,Urban Bottle 27,2,57.64,115.28,2025-03-26
T003341,C00429,P017,Daily Lamp 17,1,39.39,39.39,2025-03-12
T003342,C00445,P023,Calm Cream 23,1,46.86,46.86,2025-09-22
T003343,C00610,P010,Pure Band 10,1,81.99,81.99,2025-01-02
T003344,C00760,P029,Bright Organizer 29,1,90.0,90.0,2025-09-04
T003345,C00799,P018,Pure Band 18,1,72.64,72.64,2025-06-14
T003346,C00489,P016,Modern Serum 16,1,39.93,39.93,2025-04-23
T003347,C00651,P013,Bright Organizer 13,1,27.61,27.61,2025-11-28
T003348,C00269,P008,Modern Serum 08,1,28.21,28.21,2025-09-25
T003349,C00771,P014,Active Mat 14,2,37.62,75.24,2025-10-05
T003350,C00918,P013,Bright Organizer 13,1,25.35,25.35,2025-05-12
T003351,C00414,P017,Daily Lamp 17,2,34.95,69.9,2025-04-30
T003352,C00305,P027,Urban Bottle 27,1,59.89,59.89,2025-12-04
T003353,C00585,P001,Daily Lamp 01,1,100.39,100.39,2025-11-08
T003354,C00591,P026,Pure Band 26,1,95.68,95.68,2025-03-27
T003355,C00466,P020,Essential Bag 20,2,56.23,112.46,2025-12-24
T003356,C00373,P013,Bright Organizer 13,2,27.24,54.48,2025-05-01
T003357,C00723,P007,Calm Cream 07,1,58.81,58.81,2025-04-27
T003358,C00028,P012,Essential Bag 12,1,16.4,16.4,2025-04-19
T003359,C00483,P022,Active Mat 22,2,87.04,174.08,2025-07-27
T003360,C00753,P006,Active Mat 06,1,19.18,19.18,2025-04-04
T003361,C00288,P024,Modern Serum 24,1,67.54,67.54,2025-11-25
T003362,C00520,P013,Bright Organizer 13,1,26.41,26.41,2025-11-28
T003363,C00397,P014,Active Mat 14,1,40.63,40.63,2025-01-24
T003364,C00714,P016,Modern Serum 16,1,36.66,36.66,2025-03-28
T003365,C00025,P023,Calm Cream 23,1,38.47,38.47,2025-07-24
T003366,C00865,P021,Bright Organizer 21,1,34.75,34.75,2025-01-12
T003367,C00467,P002,Pure Band 02,1,28.76,28.76,2025-12-22
T003368,C00559,P027,Urban Bottle 27,1,58.43,58.43,2025-02-09
T003369,C00192,P026,Pure Band 26,2,94.86,189.72,2025-04-16
T003370,C00918,P027,Urban Bottle 27,1,54.0,54.0,2025-12-13
T003371,C00786,P026,Pure Band 26,2,98.17,196.34,2025-04-01
T003372,C00953,P005,Bright Organizer 05,1,85.02,85.02,2025-10-02
T003373,C00792,P025,Daily Lamp 25,1,92.95,92.95,2025-04-15
T003374,C00547,P013,Bright Organizer 13,2,26.83,53.66,2025-01-04
T003375,C00299,P005,Bright Organizer 05,1,80.36,80.36,2025-10-28
T003376,C00241,P029,Bright Organizer 29,1,89.23,89.23,2025-12-07
T003377,C00704,P030,Active Mat 30,1,23.39,23.39,2025-06-04
T003378,C00626,P030,Active Mat 30,1,20.47,20.47,2025-10-17
T003379,C00632,P010,Pure Band 10,1,79.96,79.96,2025-02-02
T003380,C00544,P005,Bright Organizer 05,4,86.9,347.6,2025-11-07
T003381,C00675,P024,Modern Serum 24,2,66.47,132.94,2025-05-23
T003382,C00695,P025,Daily Lamp 25,1,87.82,87.82,2025-12-22
T003383,C00515,P026,Pure Band 26,1,99.05,99.05,2025-08-30
T003384,C00680,P007,Calm Cream 07,1,52.96,52.96,2025-05-19
T003385,C00106,P012,Essential Bag 12,2,15.25,30.5,2025-01-27
T003386,C00146,P028,Essential Bag 28,1,81.98,81.98,2025-12-03
T003387,C00794,P002,Pure Band 02,1,25.67,25.67,2025-08-18
T003388,C00646,P009,Daily Lamp 09,1,21.48,21.48,2025-07-31
T003389,C00553,P001,Daily Lamp 01,1,90.1,90.1,2025-11-19
T003390,C00164,P012,Essential Bag 12,1,16.84,16.84,2025-08-21
T003391,C00667,P027,Urban Bottle 27,1,58.32,58.32,2025-03-31
T003392,C00677,P026,Pure Band 26,1,97.9,97.9,2025-01-16
T003393,C00975,P017,Daily Lamp 17,1,41.57,41.57,2025-06-23
T003394,C00430,P017,Daily Lamp 17,1,41.56,41.56,2025-02-08
T003395,C00906,P027,Urban Bottle 27,2,59.83,119.66,2025-11-04
T003396,C00136,P001,Daily Lamp 01,1,94.54,94.54,2025-07-20
T003397,C00123,P014,Active Mat 14,1,40.42,40.42,2025-11-16
T003398,C00200,P021,Bright Organizer 21,2,33.76,67.52,2025-08-04
T003399,C00391,P019,Urban Bottle 19,1,31.36,31.36,2025-11-01
T003400,C00842,P027,Urban Bottle 27,2,58.62,117.24,2025-12-15
T003401,C00830,P020,Essential Bag 20,2,55.58,111.16,2025-06-01
T003402,C00221,P012,Essential Bag 12,1,17.08,17.08,2025-07-11
T003403,C00470,P011,Urban Bottle 11,1,37.32,37.32,2025-04-25
T003404,C00415,P025,Daily Lamp 25,3,92.78,278.34,2025-08-20
T003405,C00780,P014,Active Mat 14,1,39.21,39.21,2025-11-29
T003406,C00137,P026,Pure Band 26,2,95.66,191.32,2025-06-12
T003407,C00716,P024,Modern Serum 24,1,66.25,66.25,2025-04-24
T003408,C00809,P011,Urban Bottle 11,3,36.81,110.43,2025-08-14
T003409,C00847,P022,Active Mat 22,2,77.11,154.22,2025-07-24
T003410,C00361,P027,Urban Bottle 27,1,49.19,49.19,2025-03-02
T003411,C00284,P028,Essential Bag 28,1,80.65,80.65,2025-07-09
T003412,C00237,P013,Bright Organizer 13,1,25.7,25.7,2025-03-07
T003413,C00994,P016,Modern Serum 16,1,41.24,41.24,2025-11-16
T003414,C00581,P025,Daily Lamp 25,3,82.88,248.64,2025-06-08
T003415,C00139,P023,Calm Cream 23,3,45.41,136.23,2025-03-31
T003416,C00170,P029,Bright Organizer 29,1,89.34,89.34,2025-04-05
T003417,C00075,P029,Bright Organizer 29,3,89.89,269.67,2025-07-23
T003418,C00914,P011,Urban Bottle 11,1,38.3,38.3,2025-04-07
T003419,C00674,P025,Daily Lamp 25,1,90.47,90.47,2025-11-04
T003420,C00254,P007,Calm Cream 07,2,57.61,115.22,2025-10-08
T003421,C00570,P016,Modern Serum 16,2,40.0,80.0,2025-07-24
T003422,C00013,P009,Daily Lamp 09,1,21.53,21.53,2025-08-11
T003423,C00917,P019,Urban Bottle 19,1,29.97,29.97,2025-05-09
T003424,C01000,P024,Modern Serum 24,1,58.63,58.63,2025-04-08
T003425,C00005,P027,Urban Bottle 27,1,59.99,59.99,2025-01-16
T003426,C00478,P028,Essential Bag 28,1,84.32,84.32,2025-12-24
T003427,C00980,P025,Daily Lamp 25,2,93.54,187.08,2025-02-04
T003428,C00749,P028,Essential Bag 28,1,79.72,79.72,2025-05-26
T003429,C00832,P018,Pure Band 18,1,70.49,70.49,2025-09-22
T003430,C00136,P001,Daily Lamp 01,1,96.32,96.32,2025-08-29
T003431,C00393,P009,Daily Lamp 09,2,22.53,45.06,2025-12-10
T003432,C00931,P001,Daily Lamp 01,1,89.81,89.81,2025-06-01
T003433,C00188,P007,Calm Cream 07,2,60.72,121.44,2025-09-23
T003434,C00439,P019,Urban Bottle 19,2,29.83,59.66,2025-08-07
T003435,C00411,P004,Essential Bag 04,3,17.94,53.82,2025-11-14
T003436,C00944,P029,Bright Organizer 29,2,92.44,184.88,2025-10-07
T003437,C00547,P004,Essential Bag 04,1,19.12,19.12,2025-07-25
T003438,C00958,P001,Daily Lamp 01,1,100.42,100.42,2025-11-18
T003439,C00586,P010,Pure Band 10,1,76.79,76.79,2025-08-09
